Id,CreationDate,Score,ViewCount,Tags,AnswerCount,FavoriteCount
"53792","2019-06-14 12:25:49","2","68","<regression><prediction><sequence>","2",""
"57952","2019-08-21 11:28:02","2","258","<deep-learning><convnet><visualization><pytorch>","1",""
"57953","2019-08-21 11:30:23","0","280","<machine-learning><python><classification><normalization>","4",""
"57961","2019-08-21 13:28:43","1","16","<keras><nlp><image-recognition><object-detection><text>","0",""
"57963","2019-08-21 14:05:46","0","1682","<python><computer-vision><pytorch><image>","1",""
"47436","2019-03-16 21:59:49","5","141","<machine-learning><reinforcement-learning>","2",""
"47437","2019-03-16 22:27:00","8","1300","<deep-learning><gan><gaussian>","1","2"
"47439","2019-03-17 00:21:29","1","50","<machine-learning><deep-learning><probability><autoencoder>","0","2"
"47445","2019-03-17 03:02:48","1","139","<r><data><regularization><excel><error-handling>","1",""
"47447","2019-03-17 03:44:52","1","18","<lstm><autoencoder><reshape>","0",""
"47449","2019-03-17 04:26:00","3","110","<reinforcement-learning>","2",""
"47450","2019-03-17 04:54:33","0","142","<matplotlib>","1",""
"47452","2019-03-17 05:58:53","3","40","<training>","1",""
"47456","2019-03-17 07:23:54","1","604","<reinforcement-learning><feature-construction>","2",""
"47458","2019-03-17 07:58:50","4","1348","<gan><databases>","1","2"
"47460","2019-03-17 08:40:48","3","860","<deep-learning><lstm><recurrent-neural-net>","2","1"
"47466","2019-03-17 10:33:32","2","64","<linear-regression><cost-function>","1",""
"47470","2019-03-17 12:59:07","1","27","<bigdata><apache-spark><probability><sql>","0",""
"47478","2019-03-17 16:15:15","1","68","<machine-learning><python><scikit-learn><linear-regression><word-embeddings>","0",""
"47479","2019-03-17 16:17:59","1","62","<machine-learning><deep-learning><time-series><lstm><books>","1",""
"47480","2019-03-17 16:29:23","0","134","<python><deep-learning><reinforcement-learning><q-learning><openai-gym>","1",""
"47482","2019-03-16 12:32:48","2","469","<python><tensorflow>","1",""
"47485","2019-03-17 18:34:24","4","51","<r><time-series><correlation><data-analysis>","0","1"
"47486","2019-03-17 20:19:31","1","51","<r><statistics><graphs>","0",""
"47487","2019-03-17 21:26:35","1","45","<machine-learning><xgboost>","1",""
"47488","2019-03-17 22:51:08","1","52","<data-mining><dataset><visualization><data>","1","0"
"47491","2019-03-18 04:01:00","2","1512","<python><computer-vision><tools><data-augmentation>","3",""
"47492","2019-03-18 04:44:41","3","54","<machine-learning><scikit-learn><dimensionality-reduction>","1","1"
"47493","2019-03-18 05:40:31","4","811","<machine-learning>","2","1"
"47494","2019-03-18 06:20:57","1","116","<machine-learning><keras><cnn>","0",""
"47496","2019-03-18 06:33:53","0","2139","<python><pandas><data-cleaning>","3",""
"47497","2019-03-18 06:52:24","2","161","<clustering>","2",""
"47499","2019-03-18 07:25:05","1","82","<machine-learning><recommender-system>","1",""
"47501","2019-03-18 08:05:13","2","724","<keras><r>","2",""
"47502","2019-03-18 08:19:36","2","898","<python><classification><keras><class-imbalance>","2",""
"47510","2019-03-18 10:20:28","0","2403","<machine-learning><python><xgboost>","1",""
"47512","2019-03-18 10:45:34","0","220","<machine-learning><python><scikit-learn><feature-selection>","1","1"
"47513","2019-03-18 10:50:33","1","95","<python><cnn><pytorch>","0",""
"47515","2019-03-18 11:04:55","1","54","<neural-network><scikit-learn><linear-regression>","1",""
"47523","2019-03-18 12:06:18","2","49","<visualization><social-network-analysis><plotting><matplotlib>","1",""
"47526","2019-03-18 13:07:44","1","150","<visualization><reinforcement-learning>","1",""
"47528","2019-03-18 14:26:39","0","59","<data-science-model><sas>","1",""
"47533","2019-03-18 15:44:39","0","41","<dataset><predictive-modeling><logistic-regression><beginner>","1",""
"47636","2019-03-19 19:31:06","2","102","<visualization><outlier><distribution>","2",""
"47638","2019-03-19 19:55:36","4","1498","<machine-learning><algorithms><encoding><dummy-variables>","2","1"
"47640","2019-03-19 20:29:43","0","311","<machine-learning><feature-selection><feature-extraction><feature-engineering>","1",""
"47641","2019-03-19 21:36:11","0","39","<r><data><code>","2",""
"47642","2019-03-19 23:34:29","1","547","<machine-learning><tensorflow><convnet>","1",""
"47648","2019-03-20 04:17:04","0","44","<keras><predictive-modeling>","0",""
"47651","2019-03-20 04:56:27","3","691","<deep-learning><cnn><image-classification>","1",""
"47652","2019-03-20 06:11:42","0","155","<machine-learning><time-series><anomaly-detection><outlier>","1",""
"47657","2019-03-20 09:49:19","1","39","<machine-learning><loss-function><math>","1",""
"47658","2019-03-20 09:52:00","6","209","<unsupervised-learning><anomaly-detection><unbalanced-classes><evaluation>","1",""
"47665","2019-03-20 12:00:40","0","624","<deep-learning><cnn><kernel>","1",""
"47666","2019-03-20 12:06:03","2","709","<machine-learning>","2",""
"47667","2019-03-20 12:15:23","1","815","<machine-learning><clustering><dataset>","0",""
"47671","2019-03-20 13:08:52","0","132","<machine-learning><keras><image-classification>","1",""
"47672","2019-03-20 13:17:08","1","21","<deep-learning><jupyter>","1",""
"47679","2019-03-20 14:41:27","3","72","<machine-learning><neural-network><optimization>","1",""
"47685","2019-03-20 16:17:39","0","172","<r>","1",""
"57748","2019-08-18 13:18:13","1","322","<neural-network><backpropagation><softmax>","1",""
"57750","2019-08-18 14:49:02","0","110","<scikit-learn><logistic-regression>","2",""
"57752","2019-08-18 15:09:34","0","35","<deep-learning><tensorflow><time-series><lstm><pytorch>","0",""
"57755","2019-08-18 17:12:27","0","10","<svm>","0",""
"57756","2019-08-18 17:14:43","2","58","<tensorflow>","1",""
"57757","2019-08-18 17:28:41","0","12","<machine-learning><python><cnn><pytorch><faster-rcnn>","0",""
"57764","2019-08-18 23:42:28","0","396","<scikit-learn><nlp><linear-regression><tfidf>","1",""
"57766","2019-08-19 01:51:34","2","74","<machine-learning><regression><model-selection>","2",""
"57767","2019-08-19 02:37:48","1","42","<time-series>","1",""
"57768","2019-08-19 03:14:03","0","51","<machine-learning><predictive-modeling><machine-learning-model>","1",""
"57769","2019-08-19 04:21:45","2","19","<python><deep-learning><nlp>","0",""
"57770","2019-08-19 05:07:04","1","36","<keras><tensorflow><numpy><weight-initialization>","1",""
"57771","2019-08-19 06:21:19","0","45","<r>","1",""
"57773","2019-08-19 06:36:11","0","244","<pytorch>","0",""
"57774","2019-08-19 06:41:31","0","547","<python><pandas><dataframe>","1","1"
"57776","2019-08-19 06:56:28","1","1520","<dataset>","1",""
"57777","2019-08-19 06:58:40","0","45","<prediction>","3",""
"57778","2019-08-19 07:00:34","2","68","<data-mining><predictive-modeling><missing-data>","3",""
"53976","2019-06-17 23:01:35","0","277","<python><jupyter><ipython>","1",""
"53978","2019-06-18 00:12:22","1","774","<python><neural-network><nlp><text-mining><nltk>","2",""
"53979","2019-06-18 00:23:56","6","1006","<neural-network><autoencoder>","2","2"
"53985","2019-06-18 05:07:54","1","44","<logistic-regression><orange><orange3>","0","0"
"53991","2019-06-18 06:59:37","1","184","<clustering>","1",""
"53995","2019-06-18 08:09:18","4","2659","<machine-learning><neural-network><deep-learning><feature-selection>","4","2"
"53996","2019-06-18 08:11:10","3","76","<deep-learning><multiclass-classification><text>","2",""
"53999","2019-06-18 08:38:56","2","47","<neural-network><deep-learning><convolution>","0","1"
"54004","2019-06-18 09:32:37","0","50","<classification><dataset><image-classification><object-detection>","1",""
"54005","2019-06-18 09:39:09","2","547","<machine-learning><neural-network><tensorflow><loss-function>","1",""
"54007","2019-06-18 09:46:59","6","1697","<deep-learning><pytorch>","1","0"
"54008","2019-06-18 10:36:27","4","2006","<python><cosine-distance><bert><matrix>","1",""
"54009","2019-06-18 11:12:16","0","81","<python><clustering><unsupervised-learning><weighted-data>","1","0"
"54011","2019-06-18 11:47:49","1","10","<machine-learning><python><image-classification><computer-vision><geospatial>","0",""
"54013","2019-06-18 12:03:29","0","28","<neural-network><cnn><computer-vision><image-recognition>","1",""
"54014","2019-06-18 12:39:05","0","387","<r><predictive-modeling><random-forest>","1",""
"54018","2019-06-18 13:06:39","0","148","<machine-learning><scikit-learn><pandas><preprocessing><encoding>","0","0"
"54021","2019-06-18 13:22:16","-1","505","<clustering><k-means><anomaly-detection>","3","1"
"54022","2019-06-18 13:34:41","1","37","<machine-learning><svm><kernel>","0",""
"54023","2019-06-18 13:35:56","2","134","<reinforcement-learning><gradient-descent><backpropagation>","1",""
"54026","2019-06-18 15:07:01","2","363","<python><scikit-learn><regression><similarity>","2",""
"54029","2019-06-18 15:40:26","1","33","<python><scipy>","0",""
"54033","2019-06-18 17:36:11","2","262","<nlp><sentiment-analysis><tools><annotation>","1",""
"54034","2019-06-18 17:37:38","2","1324","<keras><tensorflow>","1",""
"54035","2019-06-18 17:41:48","1","1223","<powerbi>","1",""
"54037","2019-06-18 17:48:50","0","32","<python><word2vec><similarity><distance><embeddings>","0",""
"54039","2019-06-18 18:11:19","2","20","<linear-regression>","0",""
"54040","2019-06-18 19:22:30","1","45","<data><sentiment-analysis><social-network-analysis><twitter>","1",""
"54041","2019-06-18 19:38:03","0","136","<time-series><clustering><k-means>","1",""
"54043","2019-06-18 20:36:31","3","1897","<classification><unbalanced-classes><lightgbm>","1","0"
"54049","2019-06-18 21:07:05","2","19","<machine-learning><deep-learning><data-science-model><management>","0","2"
"54052","2019-06-18 23:26:57","3","1998","<python><pandas><dummy-variables>","3","0"
"54053","2019-06-19 00:00:35","1","113","<machine-learning>","1",""
"54056","2019-06-19 03:05:19","0","27","<machine-learning><cnn><loss-function>","0",""
"54058","2019-06-19 06:28:26","0","64","<machine-learning><predictive-modeling>","3",""
"54061","2019-06-19 07:04:59","1","28","<machine-learning><classification><computer-vision><image-recognition><ocr>","0",""
"54065","2019-06-19 07:24:18","0","17","<predictive-modeling><random-forest><xgboost><k-means>","1",""
"47278","2019-03-14 06:01:30","2","291","<deep-learning><nlp><recurrent-neural-net><machine-translation><nlg>","1","1"
"47286","2019-03-14 08:43:45","2","209","<python><deep-learning><tensorflow>","0",""
"47287","2019-03-14 08:53:20","2","6225","<python><matplotlib>","2","1"
"47289","2019-03-14 09:14:04","2","115","<computer-vision><object-detection><faster-rcnn>","1",""
"47291","2019-03-14 10:08:02","3","56","<visualization><data-analysis><google>","1",""
"47293","2019-03-14 10:49:06","2","768","<keras><convnet>","0",""
"47294","2019-03-14 10:51:48","1","194","<regression><batch-normalization>","0",""
"47295","2019-03-14 11:04:05","1","1059","<machine-learning><neural-network><categorical-data><word-embeddings>","2",""
"47296","2019-03-14 11:15:10","2","340","<python><tensorflow><object-detection>","0",""
"47297","2019-03-14 11:34:50","1","30","<python><bayesian><scipy><probabilistic-programming>","0",""
"47298","2019-03-14 11:35:36","1","30","<time-series><recurrent-neural-net>","1",""
"47302","2019-03-14 12:46:50","7","4902","<machine-learning><computer-vision><convolution><opencv><image-preprocessing>","2","1"
"47309","2019-03-14 16:00:30","1","36","<decision-trees>","1",""
"47310","2019-03-14 16:50:13","1","114","<neural-network><scikit-learn><mlp>","0",""
"47312","2019-03-14 17:16:45","0","660","<machine-learning><keras>","1",""
"47313","2019-03-14 17:57:16","3","216","<deep-learning><keras><lstm><cnn>","0","1"
"47316","2019-03-14 20:23:12","4","100","<machine-learning><project-planning>","1",""
"47317","2019-03-14 21:04:14","1","25","<bigdata><self-study>","0",""
"47318","2019-03-14 21:10:29","1","153","<keras><tensorflow><convolution><gan><regularization>","0",""
"47320","2019-03-15 00:58:32","1","38","<nlp>","0",""
"47321","2019-03-15 03:19:05","1","25","<sentiment-analysis>","0",""
"47324","2019-03-15 06:30:31","1","336","<dimensionality-reduction>","3","3"
"47328","2019-03-15 07:34:16","4","2275","<deep-learning><cnn><convolution><pytorch>","1",""
"47330","2019-03-15 08:36:25","2","81","<machine-learning><data-mining><activation-function>","1",""
"62883","2019-11-08 14:58:51","3","77","<classification><time-series><bayesian><sequential-pattern-mining>","1","1"
"62885","2019-11-08 15:53:57","0","26","<regression>","2",""
"62886","2019-11-08 15:58:01","0","32","<machine-learning><linear-regression><cost-function>","1",""
"62889","2019-11-08 17:17:25","1","45","<machine-learning><neural-network><deep-learning><backpropagation><derivation>","1",""
"62892","2019-11-08 19:45:18","0","334","<machine-learning><classification><cross-validation><accuracy>","2",""
"62896","2019-11-08 20:56:55","0","95","<deep-learning>","0","1"
"62899","2019-11-08 23:09:32","0","6","<deep-learning><loss-function><cosine-distance>","0",""
"62900","2019-11-09 00:05:46","3","39","<scikit-learn><statistics><scipy>","2",""
"62907","2019-11-09 05:52:56","0","33","<deep-learning><tensorflow><nlp>","1",""
"62909","2019-11-09 06:58:51","0","36","<deep-learning><recurrent-neural-net>","0","1"
"62910","2019-11-09 07:25:20","0","18","<machine-learning>","0","0"
"62913","2019-11-09 09:55:20","2","74","<xgboost><explainable-ai>","0",""
"62914","2019-11-09 10:32:53","1","20","<natural-language-process>","1",""
"62916","2019-11-09 11:37:03","1","56","<python><pandas>","1",""
"62918","2019-11-09 13:30:23","0","19","<dataset><data><bigdata><scraping>","0",""
"62919","2019-11-09 13:45:48","1","9","<machine-learning>","1",""
"62922","2019-11-09 15:56:00","1","50","<neural-network><time-series><finance>","2","0"
"62924","2019-11-09 17:00:44","1","32","<data-mining><text-mining><data-cleaning><preprocessing>","2",""
"62926","2019-11-09 19:44:14","0","30","<pandas><dataframe>","1",""
"62928","2019-11-09 20:36:06","2","59","<overfitting><regularization><noise>","2",""
"62929","2019-11-09 20:40:54","1","101","<reinforcement-learning>","0",""
"62930","2019-11-09 21:00:16","0","120","<machine-learning><classification><random-forest>","1",""
"62932","2019-11-09 21:50:14","2","52","<classification><data-mining><statistics><data><data-analysis>","1",""
"62934","2019-11-09 22:28:21","1","297","<pandas><dataframe>","3",""
"62940","2019-11-10 01:58:13","0","20","<regression><error-handling>","0",""
"62941","2019-11-10 02:06:34","2","90","<classification><loss-function>","2",""
"62945","2019-11-10 08:13:33","1","213","<machine-learning><prediction><graphs>","1",""
"62949","2019-11-10 11:50:39","0","112","<machine-learning><r>","1",""
"62951","2019-11-10 11:54:30","0","59","<cnn><batch-normalization><inceptionresnetv2>","0",""
"62953","2019-11-10 12:28:30","0","16","<python><pandas><geospatial>","1",""
"62958","2019-11-10 17:12:30","0","480","<statistics><distribution>","2",""
